country,week,cases_w,deaths_w,deaths_w_back2w,dcfr,ifr_low_w,ifr_med_w,ifr_high_w,det_frac_low,det_frac_med,det_frac_high,inf_death_low,inf_death_med,inf_death_high,inf_case_low,inf_case_med,inf_case_high
italy,2020-08-02,1952.0,47.0,191.0,0.09784836065573771,0.007244409722320435,0.012662439705333128,0.023639874722465072,0.07403710878518056,0.12940880787858777,0.24159704428404094,26365.15704123115,15083.981005615782,8079.569043506474,26365.157041231152,15083.981005615784,8079.569043506474
italy,2020-08-09,2496.0,51.0,41.0,0.016426282051282052,0.007244409722320435,0.012662439705333128,0.023639874722465072,0.4410255284612635,0.7708646220612557,1.0,5659.536328222393,3237.922624242131,1734.3577527945836,5659.536328222393,3237.9226242421314,1734.3577527945836
italy,2020-08-16,3349.0,191.0,40.0,0.011943863839952225,0.009052182532141852,0.013331015702185823,0.021319644635033715,0.7578939825035765,1.0,1.0,4418.823842534198,3000.521557666562,1876.2038807283686,4418.823842534198,3000.521557666562,1876.2038807283686
italy,2020-08-23,5430.0,41.0,64.0,0.011786372007366482,0.009052182532141852,0.013331015702185823,0.021319644635033715,0.7680211117114103,1.0,1.0,7070.118148054716,4800.834492266499,3001.9262091653895,7070.118148054717,4800.834492266498,3001.9262091653895
italy,2020-08-30,8873.0,40.0,69.0,0.007776400315564071,0.01006083328512474,0.014472720257179305,0.02108543237842782,1.0,1.0,1.0,6858.2788368055635,4767.590250752758,3272.4014742326476,6858.2788368055635,4767.590250752757,3272.401474232647
italy,2020-09-06,9416.0,64.0,97.0,0.010301614273576891,0.01006083328512474,0.014472720257179305,0.02108543237842782,0.9766268681725211,1.0,1.0,9641.34850971217,6702.264555406051,4600.332507254591,9641.34850971217,6702.264555406051,4600.332507254591
italy,2020-09-13,10119.0,69.0,128.0,0.012649471291629608,0.01006083328512474,0.014472720257179305,0.02108543237842782,0.7953560313451347,1.0,1.0,12722.604219001625,8844.225392700768,6070.541865243172,12722.604219001625,8844.225392700768,6070.541865243173
italy,2020-09-20,10403.0,97.0,151.0,0.014515043737383448,0.01006083328512474,0.014472720257179305,0.02108543237842782,0.6931314481135938,0.9970841644730881,1.0,15008.69716460348,10433.422142951687,7161.342356654054,15008.69716460348,10433.422142951687,7161.342356654055
italy,2020-09-27,11714.0,128.0,180.0,0.01536622844459621,0.01006083328512474,0.014472720257179305,0.02108543237842782,0.6547366727886178,0.9418524727366577,1.0,17891.162182971035,12437.191958485455,8536.69949799821,17891.162182971035,12437.191958485455,8536.69949799821
italy,2020-10-04,15459.0,151.0,377.0,0.024387088427453265,0.01006083328512474,0.014472720257179305,0.02108543237842782,0.4125475378109903,0.5934583089011535,0.8646145865732511,37472.04523877823,26049.00760193898,17879.64283747403,37472.04523877823,26049.00760193898,17879.64283747403
italy,2020-10-11,29621.0,180.0,795.0,0.026839066878228283,0.01207303142885817,0.01629898047468281,0.022005335431366943,0.44983052069711676,0.607285661183119,0.8198994224056858,65849.24463127888,48776.056958585395,36127.601984507244,65849.24463127888,48776.05695858539,36127.601984507244
italy,2020-10-18,59291.0,377.0,1488.0,0.025096557656305342,0.01207303142885817,0.01629898047468281,0.022005335431366943,0.48106324358093394,0.6494508409438297,0.8768268434550923,123249.90693250688,91294.05377908814,67619.96446911545,123249.90693250688,91294.05377908814,67619.96446911545
italy,2020-10-25,111541.0,795.0,2568.0,0.023022924305860625,0.01207303142885817,0.01629898047468281,0.022005335431366943,0.5243917440055564,0.7079457091614468,0.9558010589369549,212705.4845448103,157555.86700584565,116698.97093863472,212705.4845448103,157555.86700584565,116698.97093863474
italy,2020-11-01,183553.0,1488.0,3835.0,0.02089314802808998,0.01207303142885817,0.01629898047468281,0.022005335431366943,0.5778464505505094,0.7801112811132866,1.0,317650.1297622069,235290.7904857547,174275.91649130225,317650.1297622069,235290.7904857547,174275.91649130225
italy,2020-11-08,225769.0,2568.0,4594.0,0.020348232042485905,0.017457409036496157,0.024064632260291395,0.031472365867647914,0.8579324729561821,1.0,1.0,263154.7436618953,190902.56399140885,145969.32494110372,263154.7436618953,190902.56399140885,145969.32494110372
italy,2020-11-15,243425.0,3835.0,5081.0,0.02087295881688405,0.017457409036496157,0.024064632260291395,0.031472365867647914,0.8363648483977715,1.0,1.0,291051.2086517392,211139.73174583117,161443.2172454828,291051.20865173923,211139.73174583117,161443.2172454828
italy,2020-11-22,230339.0,4594.0,5174.0,0.022462544336825287,0.017457409036496157,0.024064632260291395,0.031472365867647914,0.7771786123033414,1.0,1.0,296378.4596662268,215004.3243560186,164398.19051921432,296378.4596662269,215004.3243560186,164398.19051921432
italy,2020-11-29,176310.0,5081.0,4442.0,0.025194260110033465,0.017457409036496157,0.024064632260291395,0.031472365867647914,0.6929121538101389,0.9551632854146727,1.0,254447.83877800146,184586.24058551114,141139.69120339197,254447.83877800146,184586.2405855111,141139.69120339197
italy,2020-12-06,143700.0,5174.0,4279.0,0.02977731384829506,0.017457409036496157,0.024064632260291395,0.031472365867647914,0.586265407465412,0.8081532264089445,1.0,245110.82893540483,177812.8148278708,135960.5444978195,245110.8289354048,177812.8148278708,135960.5444978195
italy,2020-12-13,114834.0,4442.0,3126.0,0.02722190292073776,0.017457409036496157,0.024064632260291395,0.031472365867647914,0.641300098943378,0.8840172683871728,1.0,179064.3728095526,129900.17741339662,99325.23068478238,179064.37280955256,129900.17741339662,99325.23068478236
italy,2020-12-20,109473.0,4279.0,3407.0,0.031121829126816658,0.017457409036496157,0.024064632260291395,0.031472365867647914,0.5609377573972245,0.7732396499650367,1.0,195160.6903909615,141577.06476245754,108253.69831831528,195160.6903909615,141577.06476245754,108253.69831831526
italy,2020-12-27,94511.0,3126.0,3423.0,0.03621800636962893,0.017457409036496157,0.024064632260291395,0.031472365867647914,0.48200911056041146,0.6644383463489337,0.868970134536159,196077.20669452928,142241.94091044678,108762.08081702178,196077.20669452925,142241.94091044678,108762.08081702176
italy,2021-01-03,107750.0,3407.0,3422.0,0.031758700696055686,0.017402525100816166,0.025769290461013093,0.03470402605120686,0.5479608648781245,0.8114088390339452,1.0,196638.13039634752,132793.72224769698,98605.27406678216,196638.13039634752,132793.72224769698,98605.27406678216
italy,2021-01-10,121045.0,3423.0,3284.0,0.02713040604733777,0.017402525100816166,0.025769290461013093,0.03470402605120686,0.641439905855144,0.949830622367031,1.0,188708.24670415116,127438.51077189857,94628.79019149988,188708.24670415116,127438.51077189857,94628.7901914999
italy,2021-01-17,104786.0,3422.0,3055.0,0.029154658065008686,0.017402525100816166,0.025769290461013093,0.03470402605120686,0.5969037627542136,0.8838824452529355,1.0,175549.23680912965,118551.96419249395,88030.13216657496,175549.23680912965,118551.96419249396,88030.13216657496
italy,2021-01-24,85536.0,3284.0,2757.0,0.03223204264870932,0.017402525100816166,0.025769290461013093,0.03470402605120686,0.5399138146621006,0.7994929375673615,1.0,158425.28506800995,106987.81187519012,79443.23220400889,158425.28506800998,106987.81187519013,79443.23220400889
italy,2021-01-31,86219.0,3055.0,2304.0,0.026722648140201116,0.01533084834144711,0.022700587837233825,0.03071500336041549,0.573702436263554,0.8494887077857913,1.0,150285.22549343287,101495.16904672162,75012.20081158516,150285.22549343287,101495.16904672164,75012.20081158516
italy,2021-02-07,83706.0,2757.0,2141.0,0.02557761689723556,0.01533084834144711,0.022700587837233825,0.03071500336041549,0.5993853298781746,0.8875177045789326,1.0,139653.0676134721,94314.73825044748,69705.34806319611,139653.0676134721,94314.73825044748,69705.34806319611
italy,2021-02-14,85141.0,2304.0,1981.0,0.023267286031406726,0.01533084834144711,0.022700587837233825,0.03071500336041549,0.6589014430283434,0.9756439924532686,1.0,129216.5936208726,87266.46262220293,64496.167451280475,129216.59362087262,87266.46262220292,64496.16745128048
italy,2021-02-21,87367.0,2141.0,2086.0,0.023876291963784952,0.01533084834144711,0.022700587837233825,0.03071500336041549,0.6420950273476557,0.9507585127399845,1.0,136065.52967851603,91891.89350323842,67914.69222785012,136065.52967851603,91891.89350323842,67914.69222785012
italy,2021-02-28,116019.0,1981.0,2360.0,0.020341495789482758,0.01533084834144711,0.022700587837233825,0.03071500336041549,0.7536735990365899,1.0,1.0,153937.99139084268,103962.06551660722,76835.41402575564,153937.99139084268,103962.06551660722,76835.41402575564
italy,2021-03-07,142221.0,2086.0,2797.0,0.019666575259631138,0.01533084834144711,0.022700587837233825,0.03071500336041549,0.7795382845795313,1.0,1.0,182442.6109831301,123212.66832625018,91062.98857205022,182442.6109831301,123212.66832625018,91062.98857205022
italy,2021-03-14,155656.0,2360.0,2991.0,0.019215449452639154,0.012017318278980546,0.01689738000966843,0.023639781359342724,0.6253987609605469,0.8793642871230186,1.0,248890.80330272592,177009.69015839108,126524.01282966693,248890.80330272595,177009.69015839108,126524.01282966694
italy,2021-03-21,153234.0,2797.0,3097.0,0.020210919247686546,0.012017318278980546,0.01689738000966843,0.023639781359342724,0.5945953339235728,0.8360520272526742,1.0,257711.4068300041,183282.8520296012,131007.97985071164,257711.4068300041,183282.85202960123,131007.97985071164
italy,2021-03-28,155681.0,2991.0,3224.0,0.020709013945182778,0.012017318278980546,0.01689738000966843,0.023639781359342724,0.580294084053961,0.8159432435748111,1.0,268279.4884145732,190798.81012057935,136380.27996083122,268279.4884145732,190798.81012057935,136380.27996083122
italy,2021-04-04,136207.0,3097.0,2673.0,0.01962454205730983,0.012017318278980546,0.01689738000966843,0.023639781359342724,0.6123617174803978,0.8610330860370026,1.0,222428.9927208915,158190.20454476072,113072.11176653283,222428.99272089146,158190.20454476072,113072.11176653283
italy,2021-04-11,101550.0,3224.0,2311.0,0.02275726243229936,0.008040019349007258,0.011554097830535886,0.016381564932225926,0.3532946624369048,0.5077103568545734,0.719838995615553,287437.11920113117,200015.61644149714,141073.21306365458,287437.11920113117,200015.61644149714,141073.21306365458
italy,2021-04-18,100317.0,2673.0,1939.0,0.01932872793245412,0.008040019349007258,0.011554097830535886,0.016381564932225926,0.4159621562838376,0.5977681444383024,0.847524213154259,241168.57383426797,167819.24720037341,118364.7599006604,241168.57383426797,167819.24720037344,118364.75990066041
italy,2021-04-25,92543.0,2311.0,1656.0,0.017894384232194763,0.008040019349007258,0.011554097830535886,0.016381564932225926,0.44930405230385184,0.6456828958522237,0.9154584320790966,205969.6535686167,143325.77275080886,101089.24311268367,205969.6535686167,143325.77275080886,101089.24311268367
italy,2021-05-02,82088.0,1939.0,1323.0,0.016116850209531235,0.008040019349007258,0.011554097830535886,0.016381564932225926,0.49885798059055764,0.7168955273719047,1.0,164551.8427966666,114504.82931722229,80761.51487806793,164551.8427966666,114504.82931722229,80761.51487806793
italy,2021-05-09,66448.0,1656.0,1069.0,0.016087767878641947,0.008040019349007258,0.011554097830535886,0.016381564932225926,0.49975978082585054,0.7181914804896619,1.0,132959.87902466863,92521.2868783905,65256.280729141814,132959.87902466863,92521.2868783905,65256.280729141814
italy,2021-05-16,47912.0,1323.0,821.0,0.017135581900150274,0.008040019349007258,0.011554097830535886,0.016381564932225926,0.46920025219200456,0.6742751951968763,0.9559970024760154,102114.18211342652,71057.04071764134,50117.31195381237,102114.18211342649,71057.04071764134,50117.311953812365
italy,2021-05-23,33061.0,1069.0,477.0,0.014427875744835304,0.005256576336981445,0.007913683388369949,0.011683864766569312,0.3643347385260871,0.5484995524169788,0.8098118512527213,90743.47434929751,60275.345447987645,40825.53243553671,90743.4743492975,60275.34544798764,40825.53243553671
italy,2021-05-30,23820.0,821.0,479.0,0.02010915197313182,0.005256576336981445,0.007913683388369949,0.011683864766569312,0.2614021886156535,0.39353640565964965,0.5810222520661399,91123.95013273272,60528.07226328319,40996.7086721637,91123.9501327327,60528.07226328319,40996.708672163695
italy,2021-06-06,16425.0,477.0,268.0,0.016316590563165905,0.005256576336981445,0.007913683388369949,0.011683864766569312,0.32216144154820986,0.48500839423125525,0.7160726820556006,50983.754980318095,33865.39324960312,22937.615708016434,50983.754980318095,33865.39324960311,22937.615708016434
italy,2021-06-13,12444.0,479.0,202.0,0.016232722597235617,0.005256576336981445,0.007913683388369949,0.011683864766569312,0.32382592048216385,0.4875142380439388,0.7197723423524184,38428.05412695617,25525.40834485011,17288.79989932582,38428.05412695618,25525.408344850115,17288.79989932582
italy,2021-06-20,8104.0,268.0,177.0,0.02184106614017769,0.004207262674235185,0.005956911106694379,0.008654159477730893,0.19263082888136687,0.27273902603757766,0.39623338083350934,42070.109167161965,29713.386154291835,20452.59282030346,42070.109167161965,29713.38615429184,20452.59282030346
italy,2021-06-27,5093.0,202.0,126.0,0.024739838994698605,0.004207262674235185,0.005956911106694379,0.008654159477730893,0.1700602285704746,0.24078212909836882,0.349806620794313,29948.21330543733,21151.90200813995,14559.472855131276,29948.213305437326,21151.90200813995,14559.472855131276
italy,2021-07-04,5248.0,177.0,92.0,0.01753048780487805,0.004207262674235185,0.005956911106694379,0.008654159477730893,0.2399968968955027,0.3398029292166532,0.49366335803404043,21866.949397620905,15444.24591070536,10630.726211683153,21866.94939762091,15444.245910705362,10630.726211683155
italy,2021-07-11,7959.0,126.0,82.0,0.010302801859530092,0.004207262674235185,0.005956911106694379,0.008654159477730893,0.4083610198077785,0.5781836036363484,0.8399811619909777,19490.107071792547,13765.523529106951,9475.212493021942,19490.107071792547,13765.523529106951,9475.212493021942
italy,2021-07-18,16182.0,92.0,119.0,0.007353849956742059,0.004207262674235185,0.005956911106694379,0.008654159477730893,0.5721170133989392,0.8100397943573818,1.0,28284.423677357478,19976.796341021065,13750.613252068428,28284.423677357474,19976.796341021065,13750.613252068428
italy,2021-07-25,29957.0,82.0,152.0,0.0050739393130153215,0.004207262674235185,0.005956911106694379,0.008654159477730893,0.8291905785004174,1.0,1.0,36128.00335259106,25516.58020029581,17563.80852365043,36128.003352591055,25516.580200295808,17563.808523650427
italy,2021-08-01,37933.0,119.0,212.0,0.005588801307568608,0.004207262674235185,0.005956911106694379,0.008654159477730893,0.7528023350083173,1.0,1.0,50389.05730756122,35588.914489886265,24496.8908356177,50389.05730756122,35588.914489886265,24496.890835617705
italy,2021-08-08,41069.0,152.0,319.0,0.007767415812413255,0.004207262674235185,0.005956911106694379,0.008654159477730893,0.5416553942575699,0.7669102891562114,1.0,75821.27019392466,53551.243972989236,36860.88762529268,75821.27019392466,53551.243972989236,36860.88762529267
italy,2021-08-15,44252.0,212.0,342.0,0.007728464250203381,0.004207262674235185,0.005956911106694379,0.008654159477730893,0.5443853446206298,0.7707755271738002,1.0,81288.00754332989,57412.305450665575,39518.56917821347,81288.00754332989,57412.30545066558,39518.56917821346
italy,2021-08-22,43944.0,319.0,422.0,0.009603131257964682,0.004207262674235185,0.005956911106694379,0.008654159477730893,0.4381136278592203,0.6203092456696156,0.9011810049511999,100302.74614995677,70842.08450345285,48762.67892750316,100302.74614995676,70842.08450345285,48762.67892750316
italy,2021-08-29,45633.0,342.0,404.0,0.008853242171235728,0.004207262674235185,0.005956911106694379,0.008654159477730893,0.4752228158746886,0.6728508032964966,0.9775130184338957,96024.42996346572,67820.38421657571,46682.75423391298,96024.4299634657,67820.38421657571,46682.75423391298
italy,2021-09-05,41194.0,422.0,391.0,0.009491673544690974,0.004207262674235185,0.005956911106694379,0.008654159477730893,0.44325825729525375,0.6275933404838063,0.9117632877893771,92934.53493988885,65638.04512049779,45180.5863996534,92934.53493988885,65638.04512049777,45180.5863996534
italy,2021-09-12,34973.0,404.0,387.0,0.011065679238269522,0.0037197536236116026,0.005084718421291382,0.006906665690515891,0.33615230873015134,0.4595035073587171,0.6241519875824606,104039.14859937738,76110.40925678484,56032.826452194065,104039.14859937738,76110.40925678484,56032.826452194065
italy,2021-09-19,29698.0,391.0,334.0,0.011246548589130581,0.0037197536236116026,0.005084718421291382,0.006906665690515891,0.3307462368683155,0.452113675675184,0.6141142445417394,89790.8931064394,65687.0198753647,48359.080193883245,89790.8931064394,65687.0198753647,48359.08019388325
italy,2021-09-26,24203.0,387.0,270.0,0.01115564186257902,0.0037197536236116026,0.005084718421291382,0.006906665690515891,0.3334414701935986,0.4557979257426493,0.6191186285465041,72585.45251119352,53100.28552798942,39092.669617809814,72585.45251119352,53100.28552798942,39092.66961780981
italy,2021-10-03,21720.0,334.0,240.0,0.011049723756906077,0.0037197536236116026,0.005084718421291382,0.006906665690515891,0.33663770293685,0.46016701712687014,0.6250532449916881,64520.40223217202,47200.253802657266,34749.03966027539,64520.40223217202,47200.253802657266,34749.03966027539
italy,2021-10-10,18282.0,270.0,285.0,0.015589104036757466,0.0037197536236116026,0.005084718421291382,0.006906665690515891,0.23861240612935902,0.3261713058878914,0.44304442861056675,76617.97765070427,56050.3013906555,41264.48459657702,76617.97765070428,56050.3013906555,41264.48459657702
italy,2021-10-17,17583.0,240.0,274.0,0.015583233805380197,0.0037197536236116026,0.005084718421291382,0.006906665690515891,0.23870229183928032,0.3262941751881984,0.4432113242202223,73660.79254839639,53886.95642470037,39671.820278814404,73660.79254839638,53886.95642470037,39671.8202788144
italy,2021-10-24,23286.0,285.0,291.0,0.01249677918062355,0.0030481419672179376,0.004286310640211983,0.005771886660092141,0.24391420566541888,0.3429932287559321,0.4618699407797443,95467.99431576277,67890.55307144242,50416.79040789663,95467.99431576277,67890.55307144242,50416.79040789664
italy,2021-10-31,30780.0,274.0,384.0,0.012475633528265107,0.0030481419672179376,0.004286310640211983,0.005771886660092141,0.24432762955981283,0.34357458725449175,0.4626527900980107,125978.38425172819,89587.53394994464,66529.37290938938,125978.38425172817,89587.53394994464,66529.37290938936
italy,2021-11-07,36082.0,291.0,402.0,0.011141289285516325,0.0030481419672179376,0.004286310640211983,0.005771886660092141,0.2735896976645712,0.3847230361197233,0.5180627225608075,131883.62101352794,93786.9496038483,69647.937264517,131883.62101352794,93786.9496038483,69647.937264517
italy,2021-11-14,52014.0,384.0,497.0,0.009555119775445072,0.0030481419672179376,0.004286310640211983,0.005771886660092141,0.31900614946252276,0.4485878503822658,0.6040621986680738,163050.14836747112,115950.53222167314,86107.02691657947,163050.14836747112,115950.53222167314,86107.02691657947
italy,2021-11-21,65627.0,402.0,521.0,0.00793880567449373,0.002362008079729056,0.003529087047654105,0.0050861872900206375,0.29752687955542945,0.44453626809289043,0.6406741137853826,220575.02871021657,147630.24911678646,102434.29317324373,220575.02871021657,147630.24911678646,102434.29317324373
italy,2021-11-28,82130.0,497.0,636.0,0.007743820771946914,0.002362008079729056,0.003529087047654105,0.0050861872900206375,0.3050184333146971,0.4557294327418736,0.6568059152977908,269262.4150857922,180216.58049573167,125044.54982376777,269262.4150857922,180216.58049573167,125044.54982376777
italy,2021-12-05,101264.0,521.0,810.0,0.007998893980091642,0.002362008079729056,0.003529087047654105,0.0050861872900206375,0.29529183479713966,0.44119687752301884,0.6358613206625306,342928.547514924,229521.1166690922,159254.85119064763,342928.547514924,229521.1166690922,159254.85119064763
italy,2021-12-12,116435.0,636.0,970.0,0.008330828359170353,0.002362008079729056,0.003529087047654105,0.0050861872900206375,0.283526196663147,0.4236177839109337,0.6105259970242813,410667.519863551,274858.62119632034,190712.59957398544,410667.519863551,274858.62119632034,190712.59957398547
italy,2021-12-19,163638.0,810.0,1035.0,0.006324936750632493,0.002362008079729056,0.003529087047654105,0.0050861872900206375,0.3734437470055104,0.557964006090843,0.8041483244100456,438186.4773801807,293276.9824105067,203492.3098547164,438186.4773801807,293276.9824105067,203492.3098547164
italy,2021-12-26,258158.0,970.0,1392.0,0.0053920467310716695,0.002362008079729056,0.003529087047654105,0.0050861872900206375,0.4380540817864178,0.6544986020461842,0.9432758178284107,589329.0594330546,394436.2893868844,273682.4109350389,589329.0594330546,394436.2893868844,273682.4109350389
italy,2022-01-02,680763.0,1035.0,2066.0,0.003034830036297507,0.0016541652329797579,0.002238716098644262,0.0030565114757826035,0.5450602548397865,0.7376742920916572,1.0,1248968.3369045164,922850.3789520892,675933.9908812257,1248968.3369045162,922850.3789520892,675933.9908812257
italy,2022-01-09,1108863.0,1392.0,2419.0,0.0021815138569868417,0.0016541652329797579,0.002238716098644262,0.0030565114757826035,0.7582648295732257,1.0,1.0,1462369.025639896,1080530.04195794,791425.1325952009,1462369.0256398963,1080530.04195794,791425.1325952009
italy,2022-01-16,1269976.0,2066.0,2626.0,0.002067755611129659,0.0016541652329797579,0.002238716098644262,0.0030565114757826035,0.7999810152013332,1.0,1.0,1587507.6731419459,1172993.753692249,859149.3998325744,1587507.6731419459,1172993.7536922488,859149.3998325744
italy,2022-01-23,1216763.0,2419.0,2622.0,0.0021548978724698236,0.0016541652329797579,0.002238716098644262,0.0030565114757826035,0.7676304543768685,1.0,1.0,1585089.535025964,1171207.0153012478,857840.7183400647,1585089.535025964,1171207.0153012478,857840.7183400647
italy,2022-01-30,1001807.0,2626.0,2244.0,0.0022399524060023536,0.0016541652329797579,0.002238716098644262,0.0030565114757826035,0.7384823126362533,0.9994480653451481,1.0,1356575.4830656992,1002360.23735164,734170.3172979044,1356575.4830656992,1002360.23735164,734170.3172979043
italy,2022-02-06,696251.0,2622.0,1974.0,0.0028351844377961398,0.0016541652329797579,0.002238716098644262,0.0030565114757826035,0.5834418427697008,0.7896192109408136,1.0,1193351.1602369386,881755.395959063,645834.3165535041,1193351.1602369386,881755.395959063,645834.3165535042
italy,2022-02-13,483939.0,2244.0,1571.0,0.003246276906800237,0.0011227033328079132,0.0015267104299698739,0.0020551683213922483,0.34584336612076944,0.47029581080152183,0.6330847245615807,1399301.0923650542,1029009.8037982227,764414.2738322015,1399301.0923650542,1029009.8037982226,764414.2738322015
italy,2022-02-20,364300.0,1974.0,1327.0,0.0036426022508921217,0.0011227033328079132,0.0015267104299698739,0.0020551683213922483,0.30821463763520934,0.4191263071876602,0.5642033304319488,1181968.5229588968,869189.0576958889,645689.2052039029,1181968.5229588968,869189.0576958888,645689.2052039028
italy,2022-02-27,294583.0,1571.0,981.0,0.0033301310666263837,0.0011227033328079132,0.0015267104299698739,0.0020551683213922483,0.33713487858160396,0.4584535561588332,0.6171433737213993,873783.8138829523,642557.9996983173,477333.16526377446,873783.8138829524,642557.9996983171,477333.16526377446
italy,2022-03-06,261554.0,1327.0,917.0,0.0035059681748319657,0.0011227033328079132,0.0015267104299698739,0.0020551683213922483,0.3202263331616586,0.43546043598728507,0.5861913796438692,816778.5497764193,600637.8039993445,446192.16365635186,816778.5497764193,600637.8039993444,446192.16365635186
italy,2022-03-13,347095.0,981.0,997.0,0.0028724124519223845,0.0007073025875432338,0.0009875248811596399,0.0014545411052556902,0.2462399113573909,0.34379633763902223,0.5063830942113579,1409580.5918977477,1009594.8153014976,685439.5495579616,1409580.5918977477,1009594.8153014976,685439.5495579616
italy,2022-03-20,488536.0,917.0,1002.0,0.0020510259223475856,0.0007073025875432338,0.0009875248811596399,0.0014545411052556902,0.3448530707664883,0.48147849834551476,0.7091773387197543,1416649.7021881074,1014657.9788687067,688877.0598365874,1416649.7021881077,1014657.9788687067,688877.0598365875
italy,2022-03-27,502980.0,997.0,964.0,0.0019165771998886636,0.0005339527998404668,0.0007713590860484487,0.0012100738369165088,0.27859707392506017,0.4024670052911294,0.6313723428343004,1805403.0249265884,1249742.198459631,796645.6017729047,1805403.0249265884,1249742.198459631,796645.6017729047
italy,2022-04-03,481092.0,1002.0,939.0,0.0019518096330847323,0.0005339527998404668,0.0007713590860484487,0.0012100738369165088,0.2735680728230563,0.39520200790758286,0.6199753379657477,1758582.407060235,1217331.8717360927,775985.7054613668,1758582.407060235,1217331.871736093,775985.7054613668
italy,2022-04-10,446233.0,964.0,1001.0,0.0022432227110052373,0.000564427758044818,0.0007779902605448638,0.0011381861075791177,0.25161467707853474,0.3468181098238923,0.5073888125308216,1773477.6253164292,1286648.4977574807,879469.5290466093,1773477.6253164294,1286648.497757481,879469.5290466093
italy,2022-04-17,420040.0,939.0,924.0,0.0021997904961432242,0.000564427758044818,0.0007779902605448638,0.0011381861075791177,0.25658250594063353,0.35366561584336,0.517406593752741,1637056.2695228579,1187675.5363915206,811818.0268122547,1637056.2695228576,1187675.5363915206,811818.0268122547
italy,2022-04-24,423969.0,1001.0,877.0,0.0020685474645551916,0.0006926049725817225,0.0009444057405996577,0.0012829615560668128,0.334826724766819,0.456555025583006,0.6202234070286096,1266234.0507474774,928626.2909024061,683574.652609722,1266234.0507474774,928626.2909024061,683574.6526097221
italy,2022-05-01,368734.0,924.0,755.0,0.0020475464698129276,0.0006926049725817225,0.0009444057405996577,0.0012829615560668128,0.3382609297482766,0.461237756760628,0.6265848296883975,1090087.4667210325,799444.5263755035,588482.1695784951,1090087.4667210325,799444.5263755035,588482.1695784951
italy,2022-05-08,294207.0,877.0,708.0,0.002406468914743701,0.0007788307786255988,0.0011190349119732186,0.0015621779192293976,0.32364048995353323,0.4650111643317863,0.6491577388174058,909054.9827131977,632688.0353996893,453213.42164997914,909054.9827131978,632688.0353996895,453213.4216499792
italy,2022-05-15,258875.0,755.0,617.0,0.0023833896668276197,0.0007788307786255988,0.0011190349119732186,0.0015621779192293976,0.3267744210967615,0.46951404025456556,0.6554437744578773,792213.1699633376,551367.9630531191,394961.4140650242,792213.1699633376,551367.9630531193,394961.4140650242
italy,2022-05-22,189679.0,708.0,380.0,0.0020033846656720036,0.0008190871730041412,0.0012159021567062095,0.0017295986693604294,0.40885167339013817,0.6069239610049398,0.8633382789621498,463931.08392393147,312525.14678433695,219704.14682413943,463931.0839239314,312525.14678433695,219704.14682413943
italy,2022-05-29,141325.0,617.0,442.0,0.003127542897576508,0.0008190871730041412,0.0012159021567062095,0.0017295986693604294,0.2618947844452721,0.3887723355124549,0.5530215654917708,539625.1028799413,363516.091785992,255550.6128849201,539625.1028799413,363516.091785992,255550.6128849201
italy,2022-06-05,117096.0,380.0,330.0,0.0028182004509120723,0.0007980665837689935,0.0011126520382509434,0.0015229966108920574,0.283183044524285,0.3948094032455529,0.5404145792394435,413499.3329021793,296588.6806074165,216678.09215065205,413499.33290217933,296588.6806074165,216678.09215065208
italy,2022-06-12,147402.0,442.0,381.0,0.002584768184963569,0.0007980665837689935,0.0011126520382509434,0.0015229966108920574,0.3087575080858718,0.4304649232080461,0.5892198069257507,477403.77525978885,342425.1130649263,250164.70639211647,477403.77525978885,342425.11306492635,250164.7063921165
italy,2022-06-19,225785.0,330.0,443.0,0.001962043536993157,0.000693726646284746,0.0009424425048417296,0.0013151857461173176,0.3535735233214478,0.48033720306024813,0.6703142521153467,638580.055087241,470055.19989189773,336834.5507908838,638580.0550872409,470055.19989189773,336834.5507908837
italy,2022-06-26,355082.0,381.0,561.0,0.0015799167516235687,0.000693726646284746,0.0009424425048417296,0.0013151857461173176,0.43909063282723737,0.5965140276367398,0.8324399021440808,808675.8711149936,595261.7768382723,426555.71781870385,808675.8711149937,595261.7768382723,426555.71781870385
italy,2022-07-03,534629.0,443.0,819.0,0.001531903432099643,0.0006111701559398197,0.0008682539746238672,0.0012809482312554736,0.39896128119651997,0.5667811406583437,0.8361807960047406,1340052.3439181882,943272.3879609024,639370.1010050091,1340052.3439181882,943272.3879609024,639370.1010050093
italy,2022-07-10,670630.0,561.0,950.0,0.0014165784411672606,0.0006111701559398197,0.0008682539746238672,0.0012809482312554736,0.43144109650307505,0.6129233294757938,0.9042550656072192,1554395.2707231732,1094149.9005651493,741638.0902988507,1554395.2707231732,1094149.9005651493,741638.0902988507
italy,2022-07-17,706358.0,819.0,1211.0,0.001714428094535632,0.0007104663272939569,0.0009693444072471465,0.0013608634736579609,0.41440427251420714,0.5654039445204624,0.7937710995260858,1704514.279533119,1249297.9697888126,889876.1877595757,1704514.279533119,1249297.9697888126,889876.1877595757
italy,2022-07-24,514206.0,950.0,1050.0,0.002041983174058646,0.0007104663272939569,0.0009693444072471465,0.0013608634736579609,0.3479295698023966,0.4747073431170726,0.6664420603197766,1477902.5545084847,1083206.3321868316,771568.9489244876,1477902.5545084847,1083206.3321868316,771568.9489244877
